OK,994082,Cross Country Express Shippers,Spirit Soda,CA,CA,6.5,450,,
OK,994086,Xpressway,Spirit Soda,CA,CA,2.8,400,,
OK,994087,Cross Country Express Shippers,Spirit Soda,CA,CA,1.5,400,,
OK,994088,Federal Amulgated,Spirit Soda,CA,CA,6,400,,
OK,994093,Delagato's Express,Spirit Soda,CA,CA,3,350,,
OK,994106,Federal Amulgated,Anova,NM,CO,4,900,,
OK,994108,Greenway Carriers,M-Tell Wireless,TN,SC,4.5,695,,
OK,994109,Delagato's Express,Spirit Soda,CA,CA,3,450,,
OK,994110,Federal Amulgated,Spirit Soda,CA,CA,2.5,450,,
OK,994123,Cross Country Express Shippers,Spirit Soda,CA,CA,1,450,,
OK,994125,Cross Country Express Shippers,Spirit Soda,CA,CA,3.4,318,,
OK,994136,Xpressway,Spirit Soda,CA,CA,1,385,,
OK,994137,Greenway Carriers,Spirit Soda,CA,CA,1.2,400,,
OK,994145,Federal Amulgated,Anova,VA,KS,3,1,680,
OK,994149,Greenway Carriers,Spirit Soda,CA,CA,4,490,,
OK,994151,Greenway Carriers,Spirit Soda,CA,CA,1,450,,
OK,994152,Airtight Shipping,Spirit Soda,CA,CA,1.2,400,,
OK,994158,Cross Country Express Shippers,Spirit Soda,CA,CA,1,700,,
OK,994161,Greenway Carriers,Anova,IL,OH,1,725,,
OK,994162,Delagato's Express,Anova,NM,CO,3.3,825,,
OK,994163,Federal Amulgated,Anova,NE,KS,1.4,525,,
OK,994166,Airtight Shipping,Spirit Soda,CA,CA,1.5,450,,
OK,994169,Airtight Shipping,Spirit Soda,CA,CA,2,350,,
OK,994172,Cross Country Express Shippers,Spirit Soda,CA,CA,3,435,,
OK,994174,Xpressway,Spirit Soda,CA,CA,2,350,,
OK,994179,Delagato's Express,Spirit Soda,CA,CA,1,450,,
OK,994181,Federal Amulgated,Spirit Soda,CA,CA,1.3,450,,
OK,994183,Xpressway,Spirit Soda,CA,NV,1,700,,
OK,994194,Delagato's Express,Spirit Soda,WA,WA,4.7,600,,
OK,994198,Cross Country Express Shippers,Spirit Soda,CA,CA,1,450,,
OK,994203,Xpressway,Spirit Soda,CA,CA,3,365,,
OK,994210,Greenway Carriers,Spirit Soda,CA,CA,1.3,318,,
OK,994214,Xpressway,Anova,TX,TX,2,550,,
OK,994216,Cross Country Express Shippers,Spirit Soda,CA,CA,2,350,,
OK,994217,Federal Amulgated,Anova,AZ,UT,1,1,150,
OK,994233,Delagato's Express,Anova,VA,PA,1,560,,
OK,994234,Xpressway,Anova,OK,TX,2,150,,
OK,994235,Xpressway,Anova,TX,CO,1,925,,
OK,994240,Delagato's Express,Accent on Style,TN,TN,2,1,0,120
OK,994242,Xpressway,Accent on Style,GA,TN,1.2,500,,72
OK,994244,Xpressway,Accent on Style,MN,TN,2.5,207,,150
OK,994249,Greenway Carriers,Accent on Style,MA,TN,2,325,,120
OK,994252,Cross Country Express Shippers,Accent on Style,NY,TN,3.8,810,,228
OK,994256,Cross Country Express Shippers,Spirit Soda,CA,CA,3,550,,
OK,994258,Xpressway,Spirit Soda,CA,CA,2,318,,
OK,994261,Xpressway,Spirit Soda,CA,CA,2,390,,
OK,994265,Greenway Carriers,Spirit Soda,CA,CA,1.3,380,,
OK,994271,Greenway Carriers,Anova,AZ,UT,1.5,1,200,
OK,994282,Federal Amulgated,Spirit Soda,CA,CA,1.5,318,,
OK,994283,Greenway Carriers,Spirit Soda,CA,CA,5.3,325,,
OK,994284,Greenway Carriers,Spirit Soda,CA,CA,1,318,,
OK,994286,Greenway Carriers,Spirit Soda,CA,OR,2.8,1,950,
OK,994287,Greenway Carriers,Spirit Soda,CA,CA,1,400,,
OK,994289,Greenway Carriers,Spirit Soda,CA,CA,2,390,,
OK,994295,Greenway Carriers,Accent on Style,MA,TN,1,325,,60
OK,994296,Airtight Shipping,Anova,NE,KS,4.4,525,,
OK,994297,Airtight Shipping,Anova,ID,UT,2,450,,
OK,994307,Federal Amulgated,Spirit Soda,CA,CA,1.5,325,,
OK,994311,Xpressway,Spirit Soda,WA,OR,2,155,,
OK,994318,Delagato's Express,Spirit Soda,CA,CA,2,425,,
OK,994320,Cross Country Express Shippers,Spirit Soda,CA,CA,1.5,430,,
OK,994322,Greenway Carriers,Anova,PA,PA,1,395,,
OK,994327,Federal Amulgated,Spirit Soda,WA,WA,1,550,,
OK,994330,Xpressway,Calexico,CA,WA,2,1,850,
OK,994332,Delagato's Express,Anova,TX,TX,1.7,350,,
OK,994333,Xpressway,Anova,GA,GA,1,375,,
OK,994335,Cross Country Express Shippers,Cathay Air,MI,CA,1.2,2,900,
OK,994346,Greenway Carriers,Spirit Soda,CA,CA,1,350,,
OK,994348,Greenway Carriers,Spirit Soda,CA,CA,6,400,,
OK,994350,Cross Country Express Shippers,Spirit Soda,WA,WA,3,575,,
OK,994351,Delagato's Express,Spirit Soda,WA,OR,1,450,,
OK,994356,Delagato's Express,Accent on Style,LA,TN,2,214,,120
OK,994358,Greenway Carriers,Accent on Style,OK,TN,2,135,,120
OK,994360,Federal Amulgated,Accent on Style,CA,KY,1,963,,60
OK,994363,Cross Country Express Shippers,Spirit Soda,CA,AZ,3.5,850,,
OK,994364,Greenway Carriers,Spirit Soda,CA,AZ,1.5,850,,
OK,994366,Federal Amulgated,Spirit Soda,CA,CA,5,300,,
OK,994370,Greenway Carriers,Spirit Soda,CA,CA,1.5,338,,
OK,994372,Greenway Carriers,Spirit Soda,CA,CA,1,350,,
OK,994373,Cross Country Express Shippers,Spirit Soda,CA,CA,1,450,,
OK,994376,Delagato's Express,Spirit Soda,CA,CA,2,450,,
OK,994377,Federal Amulgated,Spirit Soda,CA,CA,3.5,460,,
OK,994379,Greenway Carriers,Spirit Soda,CA,CA,1,318,,
OK,994380,Xpressway,Spirit Soda,WA,OR,1.5,425,,
OK,994383,Federal Amulgated,Viktoria's,AR,WI,2.5,1,10,
OK,994384,Greenway Carriers,Spirit Soda,WA,WA,1,575,,
OK,994389,Federal Amulgated,Spirit Soda,CA,CA,1,400,,
OK,994391,Greenway Carriers,Spirit Soda,CA,AZ,1,850,,
OK,994403,Airtight Shipping,Spirit Soda,CA,CA,1,390,,
OK,994405,Greenway Carriers,Spirit Soda,CA,CA,3,463,,
OK,994406,Federal Amulgated,Spirit Soda,CA,CA,2,390,,
OK,994408,Delagato's Express,Spirit Soda,CA,CA,1.3,390,,
OK,994411,Greenway Carriers,Spirit Soda,WA,OR,5,425,,
OK,994416,Cross Country Express Shippers,Spirit Soda,CA,CA,1,318,,
OK,994417,Greenway Carriers,Spirit Soda,CA,CA,2,,,
OK,994420,Xpressway,Cathay Air,MI,CA,1,2,960,
OK,994422,Greenway Carriers,Cathay Air,MI,CA,1,2,960,
OK,994429,Greenway Carriers,Spirit Soda,CA,CA,3.5,450,,
OK,994430,Greenway Carriers,Spirit Soda,CA,CA,2.5,450,,
OK,994435,Cross Country Express Shippers,Spirit Soda,CA,CA,2.5,318,,
OK,994437,Xpressway,Firebright,KY,IL,1.4,650,,
OK,994440,Xpressway,Spirit Soda,CA,CA,1.8,150,,
OK,994445,Delagato's Express,Accent on Style,IA,TN,2,90,,120
OK,994446,Airtight Shipping,Accent on Style,CO,TN,1.5,402,,90
OK,994447,Delagato's Express,Accent on Style,TX,TN,1,697,,60
OK,994450,Greenway Carriers,Accent on Style,NC,KY,2,675,,120
OK,994452,Airtight Shipping,Spirit Soda,CA,CA,1.5,450,,
OK,994457,Greenway Carriers,Spirit Soda,CA,CA,1,475,,
OK,994458,Federal Amulgated,Spirit Soda,CA,CA,1,318,,
OK,994461,Greenway Carriers,Spirit Soda,CA,CA,2,525,,
OK,994466,Delagato's Express,Anova,AZ,KS,1.3,1,375,
OK,994476,Delagato's Express,Spirit Soda,CA,CA,1,450,,
OK,994480,Cross Country Express Shippers,Spirit Soda,WA,OR,4.5,,,
OK,994484,Xpressway,Anova,AZ,CA,1.4,800,,
OK,994488,Greenway Carriers,Spirit Soda,CA,CA,2,450,,
OK,994489,Airtight Shipping,Spirit Soda,CA,CA,7,450,,
OK,994491,Cross Country Express Shippers,Spirit Soda,CA,CA,2,450,,
OK,994494,Delagato's Express,Firebright,WA,WA,1,275,,
OK,994496,Airtight Shipping,Anova,AZ,UT,1,1,300,
OK,994497,Delagato's Express,Anova,ID,UT,3,475,,
OK,994499,Delagato's Express,Spirit Soda,CA,AZ,2,850,,
OK,994500,Cross Country Express Shippers,Accent on Style,OR,TN,7.1,282,,426
OK,994502,Cross Country Express Shippers,Cathay Air,MI,CA,2.5,2,900,
OK,994504,Airtight Shipping,Cathay Air,MI,CA,1,2,960,
OK,994507,Xpressway,Spirit Soda,CA,NV,2,650,,
OK,994508,Federal Amulgated,Spirit Soda,CA,NV,3,650,,
OK,994516,Airtight Shipping,Spirit Soda,CA,CA,4,450,,
OK,994524,Greenway Carriers,Spirit Soda,CA,CA,1.8,550,,
OK,994528,Delagato's Express,Spirit Soda,CA,CA,1.5,675,,
OK,994533,Greenway Carriers,Spirit Soda,CA,CA,2,400,,
OK,994536,Cross Country Express Shippers,Spirit Soda,CA,CA,1.8,450,,
OK,994539,Greenway Carriers,Spirit Soda,CA,CA,1,325,,
OK,994541,Cross Country Express Shippers,Spirit Soda,CA,WA,4,2,300,
OK,994548,Xpressway,Spirit Soda,CA,CA,2,475,,
OK,994549,Greenway Carriers,Spirit Soda,CA,CA,6,475,,
OK,994551,Federal Amulgated,Spirit Soda,CA,CA,1.3,460,,
OK,994556,Delagato's Express,Viktoria's,AR,WI,1,1,50,
OK,994559,Xpressway,Spirit Soda,CA,CA,1.5,450,,
OK,994561,Delagato's Express,Spirit Soda,CA,CA,1,450,,
OK,994567,Greenway Carriers,Spirit Soda,CA,CA,1.5,450,,
OK,994578,Airtight Shipping,Spirit Soda,CA,CA,2,365,,
OK,994589,Greenway Carriers,Spirit Soda,CA,CA,1,350,,
OK,994590,Greenway Carriers,Spirit Soda,CA,CA,4.3,300,,
OK,994591,Xpressway,Spirit Soda,CA,CA,2,300,,
OK,994594,Airtight Shipping,Spirit Soda,CA,CA,2,575,,
OK,994595,Delagato's Express,Spirit Soda,CA,CA,2.3,575,,
OK,994603,Airtight Shipping,M-Tell Wireless,KY,WI,1,850,,
OK,994604,Delagato's Express,Cathay Air,MI,CA,3,2,960,
OK,994622,Cross Country Express Shippers,Anova,AZ,UT,2,1,150,
OK,994625,Xpressway,Spirit Soda,CA,CA,2,450,,
OK,994626,Federal Amulgated,Spirit Soda,CA,CA,1.5,548,,
OK,994630,Greenway Carriers,Spirit Soda,CA,CA,1,225,,
OK,994631,Greenway Carriers,Spirit Soda,CA,CA,1,450,,
OK,994636,Delagato's Express,Spirit Soda,CA,CA,1,,,
OK,994639,Greenway Carriers,Spirit Soda,CA,CA,2,575,,
OK,994640,Cross Country Express Shippers,Spirit Soda,CA,CA,2.5,350,,
OK,994641,Federal Amulgated,Spirit Soda,CA,CA,1,475,,
OK,994642,Airtight Shipping,Spirit Soda,CA,CA,3.4,,,
OK,994644,Cross Country Express Shippers,Spirit Soda,CA,CA,4.5,400,,
OK,994649,Airtight Shipping,Spirit Soda,CA,CA,3,450,,
OK,994650,Xpressway,Spirit Soda,CA,CA,1,200,,
OK,994654,Xpressway,Spirit Soda,CA,CA,5,200,,
OK,994655,Delagato's Express,Spirit Soda,CA,CA,1,390,,
OK,994657,Greenway Carriers,Spirit Soda,CA,CA,1.5,350,,
OK,994660,Cross Country Express Shippers,Spirit Soda,CA,CA,1.3,318,,
OK,994666,Greenway Carriers,Cathay Air,MI,CA,1.8,2,960,
OK,994671,Cross Country Express Shippers,Spirit Soda,CA,CA,1,485,,
OK,994673,Airtight Shipping,Spirit Soda,CA,CA,4.5,450,,
OK,994674,Delagato's Express,Spirit Soda,CA,CA,1,465,,
OK,994675,Cross Country Express Shippers,Firebright,WA,WA,1.5,300,,
OK,994677,Greenway Carriers,Spirit Soda,CA,CA,1.2,400,,
OK,994678,Federal Amulgated,Spirit Soda,CA,CA,1,318,,
OK,994680,Xpressway,Spirit Soda,CA,CA,3,318,,
OK,994684,Greenway Carriers,Spirit Soda,CA,CA,1,450,,
OK,994687,Delagato's Express,Spirit Soda,CA,CA,3,600,,
OK,994692,Cross Country Express Shippers,Firebright,OR,WA,2.5,345,,
OK,994693,Federal Amulgated,Firebright,WA,WA,4.5,350,,
OK,994695,Federal Amulgated,Accent on Style,KY,TN,3,196,,180
OK,994698,Cross Country Express Shippers,Spirit Soda,CA,CA,1.7,318,,
OK,994699,Greenway Carriers,Spirit Soda,CA,CA,6.5,450,,
OK,994705,Greenway Carriers,Spirit Soda,CA,CA,1,200,,
OK,994709,Greenway Carriers,Spirit Soda,CA,CA,1.1,400,,
OK,994711,Xpressway,Spirit Soda,CA,CA,7,230,,
OK,994713,Xpressway,Spirit Soda,CA,CA,1.8,300,,
OK,994719,Cross Country Express Shippers,Anova,OK,TX,2,635,,
OK,994723,Airtight Shipping,Spirit Soda,CA,CA,2,150,,
OK,994726,Xpressway,Spirit Soda,CA,CA,2,325,,
OK,994729,Federal Amulgated,Spirit Soda,CA,CA,2.5,390,,
OK,994731,Airtight Shipping,Spirit Soda,CA,AZ,1,1,0,
OK,994732,Delagato's Express,Spirit Soda,CA,CA,1,700,,
OK,994734,Greenway Carriers,Spirit Soda,CA,CA,1.3,475,,
OK,994739,Greenway Carriers,Spirit Soda,CA,CA,3,225,,
OK,994740,Greenway Carriers,Spirit Soda,CA,CA,2,225,,
OK,994745,Greenway Carriers,Anova,AL,GA,2.2,550,,
OK,994751,Greenway Carriers,Spirit Soda,CA,CA,5,350,,
OK,994753,Greenway Carriers,Spirit Soda,CA,CA,1,,,
OK,994754,Delagato's Express,Spirit Soda,CA,CA,1.3,325,,
OK,994759,Xpressway,Spirit Soda,CA,CA,1.7,200,,
OK,994761,Cross Country Express Shippers,Spirit Soda,CA,CA,1.5,525,,
OK,994767,Airtight Shipping,Anova,NE,KS,1.3,525,,
OK,994768,Greenway Carriers,Anova,AZ,UT,1.5,1,125,
OK,994775,Greenway Carriers,Firebright,OR,WA,1,435,,
OK,994779,Cross Country Express Shippers,Spirit Soda,CA,CA,1.3,425,,
OK,994780,Airtight Shipping,Spirit Soda,CA,CA,1,575,,
OK,994785,Cross Country Express Shippers,Spirit Soda,CA,CA,1,475,,
OK,994792,Federal Amulgated,Anova,CA,CA,1,625,,
OK,994793,Xpressway,Anova,CA,CA,2,900,,
OK,994795,Greenway Carriers,Spirit Soda,CA,CA,1.2,825,,
OK,994796,Federal Amulgated,Spirit Soda,CA,CA,6,475,,
OK,994800,Xpressway,Anova,PA,PA,3,400,,
OK,994808,Airtight Shipping,Firebright,WA,WA,1,225,,
OK,994811,Greenway Carriers,Firebright,WA,WA,1,225,,
OK,994814,Xpressway,Anova,TX,TX,3.5,560,,
OK,994825,Airtight Shipping,Accent on Style,FL,KY,1,1,0,60
OK,994826,Cross Country Express Shippers,Anova,TX,TX,1.5,150,,
OK,994829,Federal Amulgated,Spirit Soda,CA,CA,1.3,450,,
OK,994831,Greenway Carriers,Anova,NV,UT,2,971,,
OK,994832,Greenway Carriers,Anova,TX,CO,3,925,,
OK,994835,Cross Country Express Shippers,Spirit Soda,CA,CA,1,318,,
OK,994836,Greenway Carriers,Spirit Soda,CA,CA,1,318,,
OK,994840,Xpressway,Firebright,WA,WA,2,225,,
OK,994843,Airtight Shipping,Anova,CA,CA,1,100,,
OK,994853,Xpressway,Spirit Soda,CA,AZ,1,800,,
OK,994858,Greenway Carriers,Spirit Soda,CA,CA,1.3,400,,
OK,994863,Airtight Shipping,Anova,CA,CA,1,500,,
OK,994869,Cross Country Express Shippers,Firebright,WA,WA,1.5,440,,
OK,994875,Greenway Carriers,Anova,AZ,CA,1,1,25,
OK,994878,Greenway Carriers,Firebright,WA,WA,2.7,250,,
OK,994889,Xpressway,Firebright,PA,MA,1,700,,
OK,994901,Greenway Carriers,Anova,GA,GA,2,325,,
OK,994903,Xpressway,Spirit Soda,CA,AZ,1.8,825,,
OK,994904,Greenway Carriers,Spirit Soda,CA,AZ,1.5,800,,
OK,994910,Cross Country Express Shippers,Wayerhouse,CA,WA,1,2,300,
OK,994917,Airtight Shipping,Spirit Soda,CA,CA,3.5,450,,
OK,994938,Greenway Carriers,Spirit Soda,CA,CA,2.8,450,,
OK,994941,Greenway Carriers,Anova,CA,CA,4.7,550,,
OK,994948,Cross Country Express Shippers,Anova,TX,TX,4,550,,
OK,994951,Greenway Carriers,Spirit Soda,CA,CA,3.5,545,,
OK,994952,Greenway Carriers,Spirit Soda,CA,CA,2,475,,
OK,994958,Airtight Shipping,Spirit Soda,CA,CA,3,318,,
OK,994962,Delagato's Express,M-Tell Wireless,NV,OR,1,1,120,
OK,994969,Delagato's Express,Anova,GA,GA,2,400,,
OK,994971,Greenway Carriers,Anova,TX,TX,1,560,,
OK,994976,Airtight Shipping,Eliza Software,CA,TN,2.2,3,100,
OK,994979,Delagato's Express,Eliza Software,CA,TN,1.2,2,900,
OK,994981,Xpressway,Eliza Software,CA,TN,1.5,3,150,
OK,994984,Cross Country Express Shippers,Eliza Software,CA,TN,3,3,100,
OK,994992,Airtight Shipping,Eliza Software,CA,TN,1.8,3,190,
OK,994994,Federal Amulgated,Eliza Software,CA,TN,4.9,3,150,
OK,994999,Greenway Carriers,Eliza Software,CA,TN,2,3,375,
OK,995002,Airtight Shipping,Eliza Software,CA,TN,2,3,100,
OK,995008,Xpressway,Eliza Software,CA,TN,1,3,150,
OK,995017,Xpressway,Spirit Soda,CA,CA,3,525,,
OK,995022,Federal Amulgated,Firebright,WA,WA,1,275,,
OK,995025,Greenway Carriers,Accent on Style,OK,KY,2,1,275,120
OK,995029,Federal Amulgated,Inotech Ltd.,IL,MO,1.5,840,,
OK,995032,Airtight Shipping,Firebright,WA,WA,1,225,,
OK,995042,Greenway Carriers,Anova,TX,TX,1,550,,
OK,995043,Delagato's Express,Firebright,WA,WA,1,225,,
OK,995047,Delagato's Express,Value Mart,OK,MS,1,735,,
OK,995063,Greenway Carriers,Firebright,WA,WA,4,225,,
OK,995069,Delagato's Express,Anova,PA,PA,2,400,,
OK,995073,Xpressway,Anova,NM,CO,1,1,0,
OK,995083,Greenway Carriers,Firebright,WA,WA,2.3,225,,
OK,995086,Delagato's Express,Spirit Soda,CA,CA,1.5,400,,
OK,995088,Airtight Shipping,Spirit Soda,CA,CA,2.6,320,,
OK,995096,Cross Country Express Shippers,Anova,PA,PA,2,275,,
OK,995102,Greenway Carriers,Firebright,KY,SC,1.2,805,,
OK,995107,Federal Amulgated,Spirit Soda,CA,CA,1,475,,
OK,995109,Greenway Carriers,Spirit Soda,CA,CA,1.5,450,,
OK,995110,Cross Country Express Shippers,Spirit Soda,CA,CA,1.9,475,,
OK,995116,Greenway Carriers,Spirit Soda,CA,CA,2.7,375,,
OK,995139,Greenway Carriers,Anova,ID,UT,1,500,,
OK,995146,Xpressway,Spirit Soda,CA,CA,1.6,450,,
OK,995147,Cross Country Express Shippers,Spirit Soda,CA,CA,1,475,,
OK,995153,Greenway Carriers,Spirit Soda,CA,CA,1.3,500,,
OK,995156,Federal Amulgated,Spirit Soda,CA,CA,1.5,475,,
OK,995162,Federal Amulgated,Spirit Soda,CA,CA,1.5,475,,
OK,995183,Cross Country Express Shippers,Spirit Soda,CA,TX,1.8,1,900,
OK,995184,Xpressway,Firebright,KY,KY,2.8,300,,
OK,995185,Cross Country Express Shippers,Anova,CA,CA,2.5,833,,
OK,995188,Greenway Carriers,Spirit Soda,CA,CA,3.5,318,,
OK,995191,Greenway Carriers,Accent on Style,OR,CA,1,1,100,60
OK,995195,Cross Country Express Shippers,Firebright,CA,WA,1.1,1,700,
OK,995197,Cross Country Express Shippers,Accent on Style,TN,KY,1.3,745,,78
OK,995209,Greenway Carriers,Anova,SD,ND,1,750,,
OK,995213,Cross Country Express Shippers,Spirit Soda,CA,CA,1,700,,
OK,995214,Xpressway,Firebright,WA,WA,1.3,225,,
OK,995215,Xpressway,Anova,GA,GA,2.5,325,,
OK,995219,Airtight Shipping,Spirit Soda,TX,TX,1.3,375,,
OK,995224,Greenway Carriers,Spirit Soda,CA,CA,1.5,350,,
OK,995225,Greenway Carriers,M-Tell Wireless,VA,IN,5,800,,
OK,995230,Xpressway,Firebright,WA,WA,1,225,,
OK,995235,Delagato's Express,Firebright,OR,OR,1,379,,
OK,995237,Federal Amulgated,Firebright,KY,VA,1.5,900,,
OK,995244,Greenway Carriers,Spirit Soda,CA,CA,1.5,250,,
OK,995245,Delagato's Express,Spirit Soda,TX,WA,1,3,800,
OK,995247,Xpressway,Spirit Soda,TX,CA,1,3,327,
OK,995253,Airtight Shipping,Spirit Soda,CA,CA,2,318,,
OK,995254,Delagato's Express,Firebright,WA,WA,1.8,325,,
OK,995262,Delagato's Express,Eliza Software,CA,TN,3.5,3,100,
OK,995268,Cross Country Express Shippers,Koncept,LA,KY,1.3,1,150,
OK,995276,Cross Country Express Shippers,Eliza Software,CA,TN,1,3,100,
OK,995280,Airtight Shipping,Anova,OK,TX,1,550,,
OK,995283,Xpressway,Eliza Software,CA,TN,1,3,267,
OK,995285,Delagato's Express,Eliza Software,CA,TN,1.5,2,900,
OK,995286,Cross Country Express Shippers,Anova,PA,PA,1,300,,
OK,995289,Airtight Shipping,M-Tell Wireless,NY,IL,3,1,130,
OK,995294,Cross Country Express Shippers,Firebright,WA,WA,2.5,225,,
OK,995296,Cross Country Express Shippers,Spirit Soda,CA,CA,3,450,,
OK,995310,Xpressway,M-Tell Wireless,TX,GA,1.9,1,120,
OK,995314,Greenway Carriers,Anova,CA,CA,1,684,,
OK,995320,Greenway Carriers,Firebright,WA,WA,1.7,243,,
OK,995332,Cross Country Express Shippers,Eliza Software,CA,TN,2,3,150,
OK,995339,Delagato's Express,Spirit Soda,CA,CA,5,318,,
OK,995340,Greenway Carriers,Spirit Soda,CA,CA,1.5,450,,
OK,995341,Xpressway,Firebright,OR,WA,1.5,350,,
OK,995342,Federal Amulgated,Spirit Soda,CA,WA,1,1,550,
OK,995344,Cross Country Express Shippers,Inotech Ltd.,IL,MO,6,850,,
OK,995348,Greenway Carriers,Anova,AZ,CA,1.5,1,150,
OK,995349,Airtight Shipping,Anova,AZ,CA,3,1,150,
OK,995359,Xpressway,Spirit Soda,CA,CA,3.1,200,,
OK,995360,Greenway Carriers,Spirit Soda,CA,CA,2.5,200,,
OK,995373,Airtight Shipping,Anova,GA,GA,2.5,400,,
OK,995379,Greenway Carriers,Spirit Soda,CA,CA,1.2,320,,
OK,995387,Delagato's Express,Spirit Soda,CA,NV,1.2,600,,
OK,995395,Cross Country Express Shippers,Firebright,OR,WA,1.5,400,,
OK,995397,Xpressway,Anova,WA,WA,1,575,,
OK,995400,Cross Country Express Shippers,Firebright,WA,WA,1.6,273,,
OK,995402,Greenway Carriers,Firebright,KY,LA,3,1,150,
OK,995411,Delagato's Express,Spirit Soda,CA,TX,1,2,900,
OK,995413,Delagato's Express,Spirit Soda,CA,WA,1.3,1,550,
OK,995421,Delagato's Express,Anova,NM,CO,2,700,,
OK,995428,Federal Amulgated,Spirit Soda,CA,CA,1.5,200,,
OK,995436,Xpressway,Spirit Soda,CA,CA,6,250,,
OK,995437,Xpressway,Spirit Soda,CA,CA,3,200,,
OK,995439,Greenway Carriers,Viktoria's,AR,WI,1,1,35,
OK,995443,Xpressway,Spirit Soda,CA,CA,1,400,,
OK,995444,Greenway Carriers,Firebright,KY,VA,2,1,64,
OK,995446,Delagato's Express,Anova,CA,CA,3,825,,
OK,995449,Cross Country Express Shippers,Anova,DC,KS,1.6,1,450,
OK,995450,Federal Amulgated,Anova,AZ,UT,2,1,350,
OK,995453,Cross Country Express Shippers,Firebright,OR,OR,4.8,365,,
OK,995463,Xpressway,Spirit Soda,CA,CA,2.8,200,,
OK,995466,Delagato's Express,Spirit Soda,CA,CA,1.3,700,,
OK,995475,Xpressway,Firebright,KY,KY,1,350,,
OK,995483,Greenway Carriers,Firebright,WA,WA,1,275,,
OK,995485,Cross Country Express Shippers,Firebright,WA,WA,1.5,400,,
OK,995486,Delagato's Express,Firebright,WA,WA,1,350,,
OK,995490,Cross Country Express Shippers,M-Tell Wireless,TX,KY,3.5,1,100,
OK,995491,Greenway Carriers,Spirit Soda,CA,AZ,1.5,800,,
OK,995498,Delagato's Express,Spirit Soda,CA,CA,2,318,,
OK,995501,Xpressway,Spirit Soda,CA,CA,1.3,200,,
OK,995512,Greenway Carriers,Firebright,KY,SC,2,755,,
OK,995513,Greenway Carriers,Firebright,PA,MA,4.5,663,,
OK,995519,Delagato's Express,Anova,AZ,UT,3,1,300,
OK,995520,Airtight Shipping,Accent on Style,MI,KY,1.5,580,,90
OK,995521,Federal Amulgated,Firebright,OR,OR,1.4,303,,
OK,995523,Cross Country Express Shippers,Accent on Style,TX,CA,4,1,600,240
OK,995524,Delagato's Express,Anova,TX,TX,2.5,560,,
OK,995527,Delagato's Express,Spirit Soda,CA,CA,2.7,450,,
OK,995530,Delagato's Express,Spirit Soda,CA,CA,4.5,675,,
OK,995531,Airtight Shipping,Spirit Soda,CA,CA,1,675,,
OK,995535,Delagato's Express,Spirit Soda,CA,NV,1,600,,
OK,995539,Airtight Shipping,Inotech Ltd.,IL,MO,1,900,,
OK,995543,Cross Country Express Shippers,Spirit Soda,WA,OR,3.5,635,,
OK,995546,Delagato's Express,Spirit Soda,KY,FL,1.5,1,770,
OK,995548,Greenway Carriers,Anova,AZ,UT,1.2,1,200,
OK,995552,Delagato's Express,Firebright,OR,WA,2,475,,
OK,995553,Federal Amulgated,Firebright,OR,WA,6,475,,
OK,995554,Airtight Shipping,Firebright,OR,WA,3,475,,
OK,995558,Xpressway,Firebright,WA,WA,2,400,,
OK,995567,Cross Country Express Shippers,Spirit Soda,AZ,NM,2,850,,
OK,995573,Cross Country Express Shippers,Spirit Soda,CA,WA,3.5,1,500,
OK,995575,Xpressway,Spirit Soda,CA,CA,5.5,700,,
OK,995577,Greenway Carriers,Firebright,KY,AL,2.7,760,,
OK,995584,Cross Country Express Shippers,Spirit Soda,CA,CA,6,450,,
OK,995585,Airtight Shipping,Spirit Soda,CA,CA,1,462,,
OK,995587,Airtight Shipping,Spirit Soda,CA,CA,4,450,,
OK,995592,Xpressway,Spirit Soda,CA,CA,1,400,,
OK,995595,Federal Amulgated,Spirit Soda,CA,CA,2,318,,
OK,995596,Xpressway,Spirit Soda,CA,CA,1,460,,
OK,995597,Greenway Carriers,Spirit Soda,CA,CA,2,300,,
OK,995606,Federal Amulgated,Firebright,WA,WA,3.8,250,,
OK,995607,Airtight Shipping,Spirit Soda,CA,CA,1.3,450,,
OK,995608,Greenway Carriers,Spirit Soda,CA,CA,4,200,,
OK,995610,Xpressway,Spirit Soda,CA,CA,1.3,465,,
OK,995613,Cross Country Express Shippers,Firebright,OR,OR,3,250,,
OK,995614,Greenway Carriers,Spirit Soda,CA,CA,3.3,450,,
OK,995621,Cross Country Express Shippers,Spirit Soda,CA,NV,2,650,,
OK,995627,Greenway Carriers,Firebright,OR,WA,4,365,,
OK,995632,Greenway Carriers,Firebright,OR,WA,2,450,,
OK,995635,Greenway Carriers,Firebright,OR,WA,4,450,,
OK,995636,Cross Country Express Shippers,Spirit Soda,CA,CA,1,350,,
OK,995638,Cross Country Express Shippers,Spirit Soda,CA,CA,3,325,,
OK,995645,Federal Amulgated,Spirit Soda,CA,CA,1,,,
OK,995647,Airtight Shipping,Firebright,KY,SC,5.3,796,,
OK,995655,Airtight Shipping,Spirit Soda,CA,CA,1.5,400,,
OK,995657,Delagato's Express,Spirit Soda,CA,CA,1.5,462,,
OK,995660,Greenway Carriers,Spirit Soda,CA,CA,5,450,,
OK,995662,Greenway Carriers,Spirit Soda,CA,CA,1,318,,
